card_id,kiosk_name,churn_proba,predicted_churn,risk_level,cnt_m0,n_cats_m0,activated_m0
CARD-00407,REGION-031,0.6580176562386194,1,HIGH,0,0,0
CARD-00408,REGION-045,0.20811607345273264,0,LOW,2,1,1
CARD-00409,REGION-035,0.5537076870825302,1,HIGH,0,0,0
CARD-00410,REGION-070,0.8203187978014564,1,CRITICAL,0,0,0
CARD-00411,REGION-024,0.0,0,LOW,6,3,1
CARD-00412,REGION-074,0.6580176562386194,1,HIGH,0,0,0
CARD-00413,REGION-021,0.3364805534969446,0,MEDIUM,2,1,1
CARD-00414,REGION-063,0.0,0,LOW,84,5,1
CARD-00415,REGION-046,0.8203187978014564,1,CRITICAL,0,0,0
CARD-00416,REGION-003,0.8203187978014564,1,CRITICAL,0,0,0
CARD-00417,REGION-027,0.9279598796474744,1,CRITICAL,0,0,0
CARD-00418,REGION-046,0.8203187978014564,1,CRITICAL,0,0,0
CARD-00419,REGION-051,0.5537076870825302,1,HIGH,0,0,0
CARD-00420,REGION-051,0.3364805534969446,0,MEDIUM,4,2,1
CARD-00421,REGION-018,0.8203187978014564,1,CRITICAL,0,0,0
CARD-00422,REGION-046,0.49828139689988526,1,MEDIUM,0,0,0
CARD-00423,REGION-033,0.3364805534969446,0,MEDIUM,2,1,1
CARD-00424,REGION-032,0.6580176562386194,1,HIGH,0,0,0
CARD-00425,REGION-049,0.9279598796474744,1,CRITICAL,0,0,0
CARD-00426,REGION-053,0.8203187978014564,1,CRITICAL,0,0,0
CARD-00427,REGION-016,0.46896219892366514,1,MEDIUM,2,1,1
CARD-00428,REGION-059,0.4845185075321558,1,MEDIUM,4,2,1
CARD-00429,REGION-039,0.0,0,LOW,19,1,1
CARD-00430,REGION-009,0.8203187978014564,1,CRITICAL,0,0,0
CARD-00431,REGION-059,0.6580176562386194,1,HIGH,0,0,0
CARD-00432,REGION-037,0.8203187978014564,1,CRITICAL,0,0,0
CARD-00433,REGION-043,0.8203187978014564,1,CRITICAL,0,0,0
CARD-00434,REGION-039,0.0,0,LOW,8,2,1
CARD-00435,REGION-041,0.0,0,LOW,15,5,1
CARD-00436,REGION-014,0.3364805534969446,0,MEDIUM,4,2,1
CARD-00437,REGION-051,0.0,0,LOW,18,4,1
CARD-00438,REGION-019,0.4845185075321558,1,MEDIUM,2,1,1
CARD-00439,REGION-007,0.0,0,LOW,16,6,1
CARD-00440,REGION-046,0.0,0,LOW,7,2,1
CARD-00441,REGION-016,0.8203187978014564,1,CRITICAL,0,0,0
CARD-00442,REGION-047,0.0,0,LOW,8,1,1
CARD-00443,REGION-051,0.0,0,LOW,7,2,1
CARD-00444,REGION-055,0.0,0,LOW,5,2,1
CARD-00445,REGION-018,0.5805097899705248,1,HIGH,2,1,1
CARD-00446,REGION-009,0.46896219892366514,1,MEDIUM,2,1,1
CARD-00447,REGION-046,0.9279598796474744,1,CRITICAL,0,0,0
CARD-00448,REGION-009,0.6580176562386194,1,HIGH,0,0,0
CARD-00449,REGION-003,0.8203187978014564,1,CRITICAL,0,0,0
CARD-00450,REGION-063,0.0,0,LOW,5,1,1
CARD-00451,REGION-009,0.8203187978014564,1,CRITICAL,0,0,0
CARD-00452,REGION-016,0.9279598796474744,1,CRITICAL,0,0,0
CARD-00453,REGION-034,0.0,0,LOW,9,2,1
CARD-00454,REGION-020,0.0,0,LOW,10,1,1
CARD-00455,REGION-060,0.0,0,LOW,10,2,1
CARD-00456,REGION-069,0.3364805534969446,0,MEDIUM,2,1,1
CARD-00457,REGION-003,0.3364805534969446,0,MEDIUM,3,1,1
CARD-00458,REGION-030,0.46896219892366514,1,MEDIUM,2,1,1
CARD-00459,REGION-046,0.8203187978014564,1,CRITICAL,0,0,0
CARD-00460,REGION-006,0.4845185075321558,1,MEDIUM,2,1,1
CARD-00461,REGION-064,0.0,0,LOW,31,4,1
CARD-00462,REGION-046,0.6580176562386194,1,HIGH,0,0,0
CARD-00463,REGION-063,0.4845185075321558,1,MEDIUM,2,1,1
CARD-00464,REGION-042,0.4845185075321558,1,MEDIUM,4,2,1
CARD-00465,REGION-075,0.0,0,LOW,10,2,1
CARD-00466,REGION-046,0.5537076870825302,1,HIGH,0,0,0
CARD-00467,REGION-046,0.8203187978014564,1,CRITICAL,0,0,0
CARD-00468,REGION-038,0.8203187978014564,1,CRITICAL,0,0,0
CARD-00469,REGION-019,0.5805097899705248,1,HIGH,2,1,1
CARD-00470,REGION-069,0.9279598796474744,1,CRITICAL,0,0,0
CARD-00471,REGION-059,0.6580176562386194,1,HIGH,0,0,0
CARD-00472,REGION-048,0.8203187978014564,1,CRITICAL,0,0,0
CARD-00473,REGION-046,0.8203187978014564,1,CRITICAL,0,0,0
CARD-00474,REGION-046,0.8203187978014564,1,CRITICAL,0,0,0
CARD-00475,REGION-074,0.8203187978014564,1,CRITICAL,0,0,0
CARD-00476,REGION-046,0.3364805534969446,0,MEDIUM,4,2,1
CARD-00477,REGION-006,0.20811607345273264,0,LOW,2,1,1
CARD-00478,REGION-046,0.9279598796474744,1,CRITICAL,0,0,0
CARD-00479,REGION-016,0.8203187978014564,1,CRITICAL,0,0,0
CARD-00480,REGION-059,0.0,0,LOW,73,2,1
CARD-00481,REGION-018,0.6580176562386194,1,HIGH,0,0,0
CARD-00482,REGION-036,0.20811607345273264,0,LOW,3,1,1
CARD-00483,REGION-034,0.3185024050646761,0,MEDIUM,4,2,1
CARD-00484,REGION-034,0.6580176562386194,1,HIGH,0,0,0
CARD-00485,REGION-046,0.8203187978014564,1,CRITICAL,0,0,0
CARD-00486,REGION-042,0.6580176562386194,1,HIGH,0,0,0
CARD-00487,REGION-069,0.0,0,LOW,8,1,1
CARD-00488,REGION-046,0.6580176562386194,1,HIGH,0,0,0
CARD-00489,REGION-023,0.0,0,LOW,21,1,1
CARD-00490,REGION-047,0.49828139689988526,1,MEDIUM,0,0,0
CARD-00491,REGION-048,0.0,0,LOW,12,2,1
CARD-00492,REGION-030,0.0,0,LOW,13,1,1
CARD-00493,REGION-046,0.8203187978014564,1,CRITICAL,0,0,0
CARD-00494,REGION-017,0.6580176562386194,1,HIGH,0,0,0
CARD-00495,REGION-068,0.4845185075321558,1,MEDIUM,2,1,1
CARD-00496,REGION-009,0.8203187978014564,1,CRITICAL,0,0,0
CARD-00497,REGION-009,0.3364805534969446,0,MEDIUM,4,2,1
CARD-00498,REGION-016,0.0,0,LOW,5,2,1
CARD-00499,REGION-053,0.8203187978014564,1,CRITICAL,0,0,0
CARD-00500,REGION-046,0.8203187978014564,1,CRITICAL,0,0,0
CARD-00501,REGION-047,0.6580176562386194,1,HIGH,0,0,0
CARD-00502,REGION-057,0.8203187978014564,1,CRITICAL,0,0,0
CARD-00503,REGION-073,0.6580176562386194,1,HIGH,0,0,0
CARD-00504,REGION-002,0.8203187978014564,1,CRITICAL,0,0,0
CARD-00505,REGION-032,0.5805097899705248,1,HIGH,4,2,1
CARD-00506,REGION-075,0.6580176562386194,1,HIGH,0,0,0
CARD-00507,REGION-015,0.4845185075321558,1,MEDIUM,4,2,1
CARD-00508,REGION-027,0.3364805534969446,0,MEDIUM,2,1,1
CARD-00509,REGION-004,0.5805097899705248,1,HIGH,2,1,1
CARD-00510,REGION-046,0.6580176562386194,1,HIGH,0,0,0
CARD-00511,REGION-018,0.8203187978014564,1,CRITICAL,0,0,0
CARD-00512,REGION-009,0.0,0,LOW,15,2,1
CARD-00513,REGION-023,0.8203187978014564,1,CRITICAL,0,0,0
CARD-00514,REGION-074,0.3364805534969446,0,MEDIUM,4,2,1
CARD-00515,REGION-061,0.6580176562386194,1,HIGH,0,0,0
CARD-00516,REGION-073,0.8203187978014564,1,CRITICAL,0,0,0
CARD-00517,REGION-033,0.5431389654249147,1,HIGH,0,0,0
CARD-00518,REGION-060,0.6580176562386194,1,HIGH,0,0,0
CARD-00519,REGION-058,0.0,0,LOW,16,4,1
CARD-00520,REGION-057,0.49828139689988526,1,MEDIUM,0,0,0
CARD-00521,REGION-025,0.9279598796474744,1,CRITICAL,0,0,0
CARD-00522,REGION-047,0.6580176562386194,1,HIGH,0,0,0
CARD-00523,REGION-018,0.8203187978014564,1,CRITICAL,0,0,0
CARD-00524,REGION-073,0.0,0,LOW,5,1,1
CARD-00525,REGION-027,0.3185024050646761,0,MEDIUM,2,1,1
CARD-00526,REGION-066,0.49828139689988526,1,MEDIUM,0,0,0
CARD-00527,REGION-006,0.8203187978014564,1,CRITICAL,0,0,0
CARD-00528,REGION-009,0.6580176562386194,1,HIGH,0,0,0
CARD-00529,REGION-069,0.4845185075321558,1,MEDIUM,4,2,1
CARD-00530,REGION-010,0.0,0,LOW,18,1,1
CARD-00531,REGION-033,0.0,0,LOW,8,1,1
CARD-00532,REGION-046,0.8203187978014564,1,CRITICAL,0,0,0
CARD-00533,REGION-017,0.4845185075321558,1,MEDIUM,2,1,1
CARD-00534,REGION-034,0.3364805534969446,0,MEDIUM,2,1,1
CARD-00535,REGION-018,0.3185024050646761,0,MEDIUM,2,1,1
CARD-00536,REGION-063,0.8203187978014564,1,CRITICAL,0,0,0
CARD-00537,REGION-064,0.0,0,LOW,13,2,1
CARD-00538,REGION-046,0.8203187978014564,1,CRITICAL,0,0,0
CARD-00539,REGION-016,0.0,0,LOW,13,1,1
CARD-00540,REGION-014,0.20811607345273264,0,LOW,4,2,1
CARD-00541,REGION-034,0.6580176562386194,1,HIGH,0,0,0
CARD-00542,REGION-019,0.5805097899705248,1,HIGH,2,1,1
CARD-00543,REGION-018,0.8203187978014564,1,CRITICAL,0,0,0
CARD-00544,REGION-018,0.8203187978014564,1,CRITICAL,0,0,0
CARD-00545,REGION-009,0.20811607345273264,0,LOW,3,1,1
CARD-00546,REGION-014,0.6580176562386194,1,HIGH,0,0,0
CARD-00547,REGION-054,0.0,0,LOW,53,4,1
CARD-00548,REGION-058,0.8203187978014564,1,CRITICAL,0,0,0
CARD-00549,REGION-003,0.8203187978014564,1,CRITICAL,0,0,0
CARD-00550,REGION-073,0.5431389654249147,1,HIGH,0,0,0
CARD-00551,REGION-033,0.8203187978014564,1,CRITICAL,0,0,0
CARD-00552,REGION-018,0.6580176562386194,1,HIGH,0,0,0
CARD-00553,REGION-070,0.8203187978014564,1,CRITICAL,0,0,0
CARD-00554,REGION-054,0.8203187978014564,1,CRITICAL,0,0,0
CARD-00555,REGION-018,0.8203187978014564,1,CRITICAL,0,0,0
CARD-00556,REGION-020,0.5431389654249147,1,HIGH,0,0,0
CARD-00557,REGION-059,0.0,0,LOW,7,3,1
CARD-00558,REGION-054,0.8203187978014564,1,CRITICAL,0,0,0
CARD-00559,REGION-057,0.6580176562386194,1,HIGH,0,0,0
CARD-00560,REGION-073,0.0,0,LOW,8,2,1
CARD-00561,REGION-059,0.0,0,LOW,23,2,1
CARD-00562,REGION-067,0.6580176562386194,1,HIGH,0,0,0
CARD-00563,REGION-046,0.8203187978014564,1,CRITICAL,0,0,0
CARD-00564,REGION-017,0.8203187978014564,1,CRITICAL,0,0,0
CARD-00565,REGION-006,0.0,0,LOW,5,1,1
CARD-00566,REGION-042,0.8203187978014564,1,CRITICAL,0,0,0
CARD-00567,REGION-027,0.8203187978014564,1,CRITICAL,0,0,0
CARD-00568,REGION-032,0.8203187978014564,1,CRITICAL,0,0,0
CARD-00569,REGION-018,0.6580176562386194,1,HIGH,0,0,0
CARD-00570,REGION-004,0.8203187978014564,1,CRITICAL,0,0,0
CARD-00571,REGION-052,0.20811607345273264,0,LOW,2,1,1
CARD-00572,REGION-013,0.0,0,LOW,22,2,1
CARD-00573,REGION-058,0.0,0,LOW,8,2,1
CARD-00574,REGION-075,0.0,0,LOW,24,1,1
CARD-00575,REGION-063,0.20811607345273264,0,LOW,3,1,1
CARD-00576,REGION-003,0.8203187978014564,1,CRITICAL,0,0,0
CARD-00577,REGION-003,0.8203187978014564,1,CRITICAL,0,0,0
CARD-00578,REGION-019,0.9279598796474744,1,CRITICAL,0,0,0
CARD-00579,REGION-059,0.0,0,LOW,7,2,1
CARD-00580,REGION-009,0.4845185075321558,1,MEDIUM,4,2,1
CARD-00581,REGION-011,0.0,0,LOW,10,1,1
CARD-00582,REGION-016,0.8203187978014564,1,CRITICAL,0,0,0
CARD-00583,REGION-011,0.8203187978014564,1,CRITICAL,0,0,0
CARD-00584,REGION-027,0.4845185075321558,1,MEDIUM,3,1,1
CARD-00585,REGION-003,0.0,0,LOW,9,3,1
CARD-00586,REGION-059,0.5431389654249147,1,HIGH,0,0,0
CARD-00587,REGION-067,0.6580176562386194,1,HIGH,0,0,0
CARD-00588,REGION-073,0.0,0,LOW,26,2,1
CARD-00589,REGION-019,0.9279598796474744,1,CRITICAL,0,0,0
CARD-00590,REGION-027,0.8203187978014564,1,CRITICAL,0,0,0
CARD-00591,REGION-063,0.0,0,LOW,7,2,1
CARD-00592,REGION-018,0.6580176562386194,1,HIGH,0,0,0
CARD-00593,REGION-046,0.8203187978014564,1,CRITICAL,0,0,0
CARD-00594,REGION-032,0.6580176562386194,1,HIGH,0,0,0
CARD-00595,REGION-032,0.0,0,LOW,8,2,1
CARD-00596,REGION-070,0.0,0,LOW,12,2,1
CARD-00597,REGION-075,0.8203187978014564,1,CRITICAL,0,0,0
CARD-00598,REGION-047,0.0,0,LOW,16,1,1
CARD-00599,REGION-046,0.8203187978014564,1,CRITICAL,0,0,0
CARD-00600,REGION-018,0.8203187978014564,1,CRITICAL,0,0,0
CARD-00601,REGION-046,0.8203187978014564,1,CRITICAL,0,0,0
CARD-00602,REGION-016,0.3364805534969446,0,MEDIUM,2,1,1
CARD-00603,REGION-007,0.0,0,LOW,8,2,1
CARD-00604,REGION-009,0.0,0,LOW,9,3,1
CARD-00605,REGION-046,0.8203187978014564,1,CRITICAL,0,0,0
CARD-00606,REGION-069,0.5805097899705248,1,HIGH,2,1,1
CARD-00607,REGION-009,0.5431389654249147,1,HIGH,0,0,0
CARD-00608,REGION-046,0.3364805534969446,0,MEDIUM,2,1,1
CARD-00609,REGION-009,0.0,0,LOW,34,5,1
CARD-00610,REGION-011,0.8203187978014564,1,CRITICAL,0,0,0
CARD-00611,REGION-048,0.49828139689988526,1,MEDIUM,0,0,0
CARD-00612,REGION-071,0.8203187978014564,1,CRITICAL,0,0,0
CARD-00613,REGION-013,0.8203187978014564,1,CRITICAL,0,0,0
CARD-00614,REGION-002,0.0,0,LOW,10,1,1
CARD-00615,REGION-016,0.3364805534969446,0,MEDIUM,2,1,1
CARD-00616,REGION-063,0.49828139689988526,1,MEDIUM,0,0,0
CARD-00617,REGION-038,0.8203187978014564,1,CRITICAL,0,0,0
CARD-00618,REGION-067,0.8203187978014564,1,CRITICAL,0,0,0
CARD-00619,REGION-069,0.0,0,LOW,5,1,1
CARD-00620,REGION-002,0.0,0,LOW,5,1,1
CARD-00621,REGION-009,0.5431389654249147,1,HIGH,0,0,0
CARD-00622,REGION-040,0.3364805534969446,0,MEDIUM,4,2,1
CARD-00623,REGION-032,0.0,0,LOW,18,5,1
CARD-00624,REGION-009,0.0,0,LOW,6,2,1
CARD-00625,REGION-003,0.8203187978014564,1,CRITICAL,0,0,0
CARD-00626,REGION-059,0.6580176562386194,1,HIGH,0,0,0
CARD-00627,REGION-027,0.6580176562386194,1,HIGH,0,0,0
CARD-00628,REGION-020,0.6580176562386194,1,HIGH,0,0,0
CARD-00629,REGION-044,0.0,0,LOW,26,4,1
CARD-00630,REGION-006,0.9279598796474744,1,CRITICAL,0,0,0
CARD-00631,REGION-046,0.8203187978014564,1,CRITICAL,0,0,0
CARD-00632,REGION-057,0.8203187978014564,1,CRITICAL,0,0,0
CARD-00633,REGION-048,0.8203187978014564,1,CRITICAL,0,0,0
CARD-00634,REGION-062,0.8203187978014564,1,CRITICAL,0,0,0
CARD-00635,REGION-051,0.8203187978014564,1,CRITICAL,0,0,0
CARD-00636,REGION-024,0.0,0,LOW,5,2,1
CARD-00637,REGION-039,0.49828139689988526,1,MEDIUM,0,0,0
CARD-00638,REGION-018,0.8203187978014564,1,CRITICAL,0,0,0
CARD-00639,REGION-073,0.6580176562386194,1,HIGH,0,0,0
CARD-00640,REGION-046,0.6580176562386194,1,HIGH,0,0,0
CARD-00641,REGION-050,0.0,0,LOW,34,2,1
CARD-00642,REGION-054,0.0,0,LOW,5,1,1
CARD-00643,REGION-005,0.0,0,LOW,7,2,1
CARD-00644,REGION-005,0.6580176562386194,1,HIGH,0,0,0
CARD-00645,REGION-057,0.0,0,LOW,63,5,1
CARD-00646,REGION-042,0.8203187978014564,1,CRITICAL,0,0,0
CARD-00647,REGION-017,0.0,0,LOW,35,2,1
CARD-00648,REGION-051,0.8203187978014564,1,CRITICAL,0,0,0
CARD-00649,REGION-046,0.3364805534969446,0,MEDIUM,2,1,1
CARD-00650,REGION-057,0.6580176562386194,1,HIGH,0,0,0
CARD-00651,REGION-067,0.8203187978014564,1,CRITICAL,0,0,0
CARD-00652,REGION-032,0.0,0,LOW,5,2,1
CARD-00653,REGION-069,0.8203187978014564,1,CRITICAL,0,0,0
CARD-00654,REGION-059,0.8203187978014564,1,CRITICAL,0,0,0
CARD-00655,REGION-069,0.8203187978014564,1,CRITICAL,0,0,0
CARD-00656,REGION-009,0.6580176562386194,1,HIGH,0,0,0
CARD-00657,REGION-033,0.4845185075321558,1,MEDIUM,4,2,1
CARD-00658,REGION-032,0.20811607345273264,0,LOW,3,1,1
CARD-00659,REGION-054,0.6580176562386194,1,HIGH,0,0,0
CARD-00660,REGION-004,0.3364805534969446,0,MEDIUM,3,1,1
CARD-00661,REGION-009,0.8203187978014564,1,CRITICAL,0,0,0
CARD-00662,REGION-029,0.6580176562386194,1,HIGH,0,0,0
CARD-00663,REGION-030,0.0,0,LOW,5,1,1
CARD-00664,REGION-013,0.4845185075321558,1,MEDIUM,4,2,1
CARD-00665,REGION-003,0.8203187978014564,1,CRITICAL,0,0,0
CARD-00666,REGION-059,0.0,0,LOW,21,5,1
CARD-00667,REGION-009,0.8203187978014564,1,CRITICAL,0,0,0
CARD-00668,REGION-019,0.0,0,LOW,30,4,1
CARD-00669,REGION-018,0.8203187978014564,1,CRITICAL,0,0,0
CARD-00670,REGION-064,0.4845185075321558,1,MEDIUM,2,1,1
CARD-00671,REGION-032,0.6580176562386194,1,HIGH,0,0,0
CARD-00672,REGION-055,0.20811607345273264,0,LOW,2,1,1
CARD-00673,REGION-009,0.0,0,LOW,15,3,1
CARD-00674,REGION-037,0.8203187978014564,1,CRITICAL,0,0,0
CARD-00675,REGION-074,0.8203187978014564,1,CRITICAL,0,0,0
CARD-00676,REGION-047,0.20811607345273264,0,LOW,3,1,1
CARD-00677,REGION-022,0.0,0,LOW,7,2,1
CARD-00678,REGION-003,0.8203187978014564,1,CRITICAL,0,0,0
CARD-00679,REGION-075,0.6580176562386194,1,HIGH,0,0,0
CARD-00680,REGION-036,0.4845185075321558,1,MEDIUM,2,1,1
CARD-00681,REGION-005,0.8203187978014564,1,CRITICAL,0,0,0
CARD-00682,REGION-046,0.9279598796474744,1,CRITICAL,0,0,0
CARD-00683,REGION-009,0.20811607345273264,0,LOW,2,1,1
CARD-00684,REGION-027,0.6580176562386194,1,HIGH,0,0,0
CARD-00685,REGION-070,0.46896219892366514,1,MEDIUM,2,1,1
CARD-00686,REGION-046,0.8203187978014564,1,CRITICAL,0,0,0
CARD-00687,REGION-070,0.8203187978014564,1,CRITICAL,0,0,0
CARD-00688,REGION-075,0.9279598796474744,1,CRITICAL,0,0,0
CARD-00689,REGION-063,0.0,0,LOW,11,2,1
CARD-00690,REGION-075,0.8203187978014564,1,CRITICAL,0,0,0
CARD-00691,REGION-007,0.3364805534969446,0,MEDIUM,3,1,1
CARD-00692,REGION-009,0.8203187978014564,1,CRITICAL,0,0,0
CARD-00693,REGION-040,0.6580176562386194,1,HIGH,0,0,0
CARD-00694,REGION-046,0.9279598796474744,1,CRITICAL,0,0,0
CARD-00695,REGION-046,0.3364805534969446,0,MEDIUM,2,1,1
CARD-00696,REGION-036,0.6580176562386194,1,HIGH,0,0,0
CARD-00697,REGION-003,0.0,0,LOW,8,2,1
CARD-00698,REGION-032,0.0,0,LOW,66,4,1
CARD-00699,REGION-031,0.4845185075321558,1,MEDIUM,3,1,1
CARD-00700,REGION-052,0.8203187978014564,1,CRITICAL,0,0,0
CARD-00701,REGION-037,0.8203187978014564,1,CRITICAL,0,0,0
CARD-00702,REGION-010,0.3185024050646761,0,MEDIUM,2,1,1
CARD-00703,REGION-033,0.8203187978014564,1,CRITICAL,0,0,0
CARD-00704,REGION-073,0.0,0,LOW,42,1,1
CARD-00705,REGION-009,0.8203187978014564,1,CRITICAL,0,0,0
CARD-00706,REGION-051,0.46896219892366514,1,MEDIUM,2,1,1
CARD-00707,REGION-018,0.6580176562386194,1,HIGH,0,0,0
CARD-00708,REGION-070,0.8203187978014564,1,CRITICAL,0,0,0
CARD-00709,REGION-030,0.8203187978014564,1,CRITICAL,0,0,0
CARD-00710,REGION-045,0.9279598796474744,1,CRITICAL,0,0,0
CARD-00711,REGION-040,0.5431389654249147,1,HIGH,0,0,0
CARD-00712,REGION-026,0.5805097899705248,1,HIGH,2,1,1
CARD-00713,REGION-046,0.4845185075321558,1,MEDIUM,4,2,1
CARD-00714,REGION-030,0.5805097899705248,1,HIGH,3,1,1
CARD-00715,REGION-024,0.8203187978014564,1,CRITICAL,0,0,0
CARD-00716,REGION-064,0.0,0,LOW,18,2,1
CARD-00717,REGION-009,0.8203187978014564,1,CRITICAL,0,0,0
CARD-00718,REGION-063,0.6580176562386194,1,HIGH,0,0,0
CARD-00719,REGION-032,0.3364805534969446,0,MEDIUM,2,1,1
CARD-00720,REGION-009,0.6580176562386194,1,HIGH,0,0,0
CARD-00721,REGION-016,0.0,0,LOW,12,2,1
CARD-00722,REGION-060,0.3364805534969446,0,MEDIUM,4,2,1
CARD-00723,REGION-058,0.0,0,LOW,23,1,1
CARD-00724,REGION-018,0.49828139689988526,1,MEDIUM,0,0,0
CARD-00725,REGION-018,0.5805097899705248,1,HIGH,4,2,1
CARD-00726,REGION-015,0.8203187978014564,1,CRITICAL,0,0,0
CARD-00727,REGION-036,0.4845185075321558,1,MEDIUM,4,2,1
CARD-00728,REGION-049,0.846172477953077,1,CRITICAL,0,0,0
CARD-00729,REGION-003,0.3364805534969446,0,MEDIUM,4,2,1
CARD-00730,REGION-019,0.8203187978014564,1,CRITICAL,0,0,0
CARD-00731,REGION-032,0.8203187978014564,1,CRITICAL,0,0,0
CARD-00732,REGION-033,0.0,0,LOW,51,4,1
CARD-00733,REGION-046,0.6580176562386194,1,HIGH,0,0,0
CARD-00734,REGION-039,0.6580176562386194,1,HIGH,0,0,0
CARD-00735,REGION-027,0.0,0,LOW,5,1,1
CARD-00736,REGION-007,0.5805097899705248,1,HIGH,4,2,1
CARD-00737,REGION-032,0.8203187978014564,1,CRITICAL,0,0,0
CARD-00738,REGION-074,0.6580176562386194,1,HIGH,0,0,0
CARD-00739,REGION-063,0.6580176562386194,1,HIGH,0,0,0
CARD-00740,REGION-003,0.0,0,LOW,31,4,1
CARD-00741,REGION-039,0.8203187978014564,1,CRITICAL,0,0,0
CARD-00742,REGION-029,0.0,0,LOW,7,2,1
CARD-00743,REGION-044,0.9279598796474744,1,CRITICAL,0,0,0
CARD-00744,REGION-005,0.6580176562386194,1,HIGH,0,0,0
CARD-00745,REGION-019,0.6580176562386194,1,HIGH,0,0,0
CARD-00746,REGION-036,0.0,0,LOW,5,2,1
CARD-00747,REGION-073,0.0,0,LOW,14,5,1
CARD-00748,REGION-057,0.0,0,LOW,26,1,1
CARD-00749,REGION-071,0.8203187978014564,1,CRITICAL,0,0,0
CARD-00750,REGION-027,0.46896219892366514,1,MEDIUM,2,1,1
CARD-00751,REGION-027,0.9279598796474744,1,CRITICAL,0,0,0
CARD-00752,REGION-031,0.8203187978014564,1,CRITICAL,0,0,0
CARD-00753,REGION-035,0.4845185075321558,1,MEDIUM,4,2,1
CARD-00754,REGION-018,0.6580176562386194,1,HIGH,0,0,0
CARD-00755,REGION-030,0.20811607345273264,0,LOW,4,2,1
CARD-00756,REGION-018,0.6580176562386194,1,HIGH,0,0,0
CARD-00757,REGION-002,0.0,0,LOW,9,3,1
CARD-00758,REGION-009,0.0,0,LOW,24,4,1
CARD-00759,REGION-046,0.6580176562386194,1,HIGH,0,0,0
CARD-00760,REGION-036,0.0,0,LOW,6,1,1
CARD-00761,REGION-011,0.8203187978014564,1,CRITICAL,0,0,0
CARD-00762,REGION-026,0.4845185075321558,1,MEDIUM,4,2,1
CARD-00763,REGION-027,0.0,0,LOW,6,3,1
CARD-00764,REGION-017,0.46896219892366514,1,MEDIUM,4,2,1
CARD-00765,REGION-016,0.8203187978014564,1,CRITICAL,0,0,0
CARD-00766,REGION-033,0.8203187978014564,1,CRITICAL,0,0,0
CARD-00767,REGION-009,0.9279598796474744,1,CRITICAL,0,0,0
CARD-00768,REGION-004,0.0,0,LOW,5,2,1
CARD-00769,REGION-046,0.9279598796474744,1,CRITICAL,0,0,0
CARD-00770,REGION-037,0.6580176562386194,1,HIGH,0,0,0
CARD-00771,REGION-013,0.6580176562386194,1,HIGH,0,0,0
CARD-00772,REGION-009,0.0,0,LOW,31,2,1
CARD-00773,REGION-035,0.6580176562386194,1,HIGH,0,0,0
CARD-00774,REGION-002,0.20811607345273264,0,LOW,2,1,1
CARD-00775,REGION-070,0.3185024050646761,0,MEDIUM,2,1,1
CARD-00776,REGION-046,0.8203187978014564,1,CRITICAL,0,0,0
CARD-00777,REGION-055,0.3185024050646761,0,MEDIUM,2,1,1
CARD-00778,REGION-070,0.0,0,LOW,5,2,1
CARD-00779,REGION-047,0.20811607345273264,0,LOW,4,2,1
CARD-00780,REGION-053,0.0,0,LOW,5,2,1
CARD-00781,REGION-033,0.5431389654249147,1,HIGH,0,0,0
CARD-00782,REGION-075,0.0,0,LOW,5,2,1
CARD-00783,REGION-022,0.9279598796474744,1,CRITICAL,0,0,0
CARD-00784,REGION-009,0.5431389654249147,1,HIGH,0,0,0
CARD-00785,REGION-017,0.6580176562386194,1,HIGH,0,0,0
CARD-00786,REGION-050,0.0,0,LOW,5,1,1
CARD-00787,REGION-024,0.8203187978014564,1,CRITICAL,0,0,0
CARD-00788,REGION-009,0.9279598796474744,1,CRITICAL,0,0,0
CARD-00789,REGION-023,0.0,0,LOW,24,1,1
CARD-00790,REGION-046,0.8203187978014564,1,CRITICAL,0,0,0
CARD-00791,REGION-019,0.6580176562386194,1,HIGH,0,0,0
CARD-00792,REGION-003,0.6580176562386194,1,HIGH,0,0,0
CARD-00793,REGION-021,0.0,0,LOW,20,2,1
CARD-00794,REGION-033,0.0,0,LOW,9,3,1
CARD-00795,REGION-053,0.49828139689988526,1,MEDIUM,0,0,0
CARD-00796,REGION-009,0.8203187978014564,1,CRITICAL,0,0,0
CARD-00797,REGION-057,0.3364805534969446,0,MEDIUM,2,1,1
CARD-00798,REGION-007,0.3364805534969446,0,MEDIUM,4,2,1
CARD-00799,REGION-046,0.8203187978014564,1,CRITICAL,0,0,0
CARD-00800,REGION-002,0.49828139689988526,1,MEDIUM,0,0,0
CARD-00801,REGION-046,0.0,0,LOW,42,1,1
CARD-00802,REGION-031,0.0,0,LOW,5,2,1
CARD-00803,REGION-003,0.0,0,LOW,8,2,1
CARD-00804,REGION-032,0.8203187978014564,1,CRITICAL,0,0,0
CARD-00805,REGION-003,0.8203187978014564,1,CRITICAL,0,0,0
CARD-00806,REGION-031,0.6580176562386194,1,HIGH,0,0,0
CARD-00807,REGION-046,0.8203187978014564,1,CRITICAL,0,0,0
CARD-00808,REGION-019,0.8203187978014564,1,CRITICAL,0,0,0
CARD-00809,REGION-009,0.6580176562386194,1,HIGH,0,0,0
